year_month,brand,avg_review_rating,total_reviews
2014-01,Lenox,5.0,3
2014-01,Superior,5.0,1
2014-01,Marvel&#39;s Classic Spider-Man,5.0,1
2014-01,Smoke Mart,5.0,1
2014-01,Brookstone,5.0,2
2014-01,Clearly Charming,5.0,2
2014-01,KLOUD City,5.0,3
2014-01,Siskiyou,5.0,1
2014-01,Prestige Medical,5.0,1
2014-01,ELLAZHU,5.0,2
2014-01,Beadaholique,5.0,1
2014-01,Archie McPhee - Accoutrements,5.0,1
2014-01,Cool Buckles,5.0,1
2014-01,Cosmos,5.0,1
2014-01,California Pak,5.0,2
2014-01,Propper,5.0,1
2014-01,Axis,5.0,2
2014-01,AN1225,5.0,1
2014-01,The Big Bang Theory,5.0,1
2014-01,Para-Cord,5.0,1
2014-01,Four Seasons,5.0,2
2014-01,SethRoberts,5.0,1
2014-01,Alex Toys,5.0,1
2014-01,Diesel,5.0,2
2014-01,Explorer,5.0,1
2014-01,Shop4Jewelry365,5.0,1
2014-01,Floto,5.0,1
2014-01,Babalu,5.0,1
2014-01,Concept 1,5.0,1
2014-01,Fossil,5.0,4
2014-01,Boutique Cutie,5.0,2
2014-01,KBW GLOBAL CORP,5.0,4
2014-01,Pink Queen,5.0,1
2014-01,Nippies by Bristols Six,5.0,1
2014-01,xiufen shop,5.0,1
2014-01,Hudson Baby,5.0,1
2014-01,RG,5.0,1
2014-01,WAWO,5.0,2
2014-01,Crocs,5.0,1
2014-01,Belts.com,5.0,2
2014-01,IcyDeals,5.0,3
2014-01,Fullness,5.0,1
2014-01,Zenana Outfitters,5.0,1
2014-01,Haunted Flower,5.0,1
2014-01,Sofia the First,5.0,3
2014-01,Spicy Spot,5.0,1
2014-01,Everlast,5.0,1
2014-01,Trumpette,5.0,1
2014-01,ShoeLacesExpress,5.0,1
2014-01,DryGuy,5.0,1
2014-01,ComeOnBuying,5.0,1
2014-01,Zenith,5.0,1
2014-01,Perry Suspenders,5.0,3
2014-01,Cosmall,5.0,3
2014-01,Newport Blvd,5.0,2
2014-01,BeWild,5.0,1
2014-01,Duro-Med,5.0,1
2014-01,SEI,5.0,2
2014-01,Johnson S C Inc,5.0,2
2014-01,Capezio,5.0,1
2014-01,econscious,5.0,1
2014-01,Umbra,5.0,4
2014-01,FMD,5.0,2
2014-01,Parris,5.0,1
2014-01,Dona Michi,5.0,1
2014-01,"Siskiyou Gifts Co, Inc.",5.0,1
2014-01,OGIO,5.0,4
2014-01,Heelix,5.0,3
2014-01,YKS,5.0,1
2014-01,Sofishie,5.0,2
2014-01,Wurkin Stiffs,5.0,1
2014-01,Bolle,5.0,1
2014-01,DPC/Scalar,5.0,2
2014-01,Clothes Effect,5.0,1
2014-01,Godinger,5.0,4
2014-01,Ensign,5.0,1
2014-01,Eyourlife,5.0,1
2014-01,Chungun Inc,5.0,1
2014-01,E-Tribe,5.0,2
2014-01,Belle Donne,5.0,1
2014-01,Skyway,5.0,1
2014-01,HJS,5.0,1
2014-01,KS,5.0,1
2014-01,Fitovers,5.0,1
2014-01,Light On The Way,5.0,3
2014-01,AmeriBag,5.0,2
2014-01,Islandoffer,5.0,2
2014-01,Ritzy Readers,5.0,1
2014-01,BOXINGCAT,5.0,1
2014-01,ShedRain,5.0,1
2014-01,Roma Leathers,5.0,3
2014-01,Timbuk2,5.0,1
2014-01,Feetures!,5.0,1
2014-01,Hollywood Fashion Secrets,5.0,2
2014-01,Forever,5.0,2
2014-01,Kiwi,4.91,11
2014-01,Chef Works,4.88,8
2014-01,Kidoozie,4.86,7
2014-01,TrendsBlue,4.83,6
2014-01,Baggallini,4.81,16
2014-01,Cambridge Select,4.8,5
2014-01,Rene Rofe,4.8,5
2014-01,Nautica,4.8,5
2014-01,Scala,4.8,5
2014-01,Jacobson Hat Company,4.8,5
2014-01,Fruit of the Loom,4.8,5
2014-01,Blitz USA,4.8,5
2014-01,Gold Toe,4.78,27
2014-01,Sock It To Me,4.76,38
2014-01,Duofold,4.75,12
2014-01,Pinshang,4.75,4
2014-01,Lucky Electronics,4.75,4
2014-01,Alex and Ani,4.75,16
2014-01,Yesurprise,4.75,4
2014-01,Master Lock,4.75,4
2014-01,MICHAEL Michael Kors,4.75,4
2014-01,Shagwear,4.75,4
2014-01,ZPS,4.75,4
2014-01,Bearpaw,4.75,12
2014-01,Michael Kors,4.75,12
2014-01,Little Adventures,4.75,4
2014-01,Beltmasters,4.75,4
2014-01,Shirley of Hollywood,4.75,4
2014-01,Anne Klein,4.73,11
2014-01,Seiko,4.72,25
2014-01,BSJ,4.71,7
2014-01,Eagle Creek,4.71,7
2014-01,SE,4.68,28
2014-01,Croakies,4.67,3
2014-01,COSER,4.67,3
2014-01,Best Choice Products,4.67,3
2014-01,Melissa &amp; Doug,4.67,12
2014-01,Demdaco,4.67,6
2014-01,Everest,4.67,9
2014-01,FindingKing,4.67,3
2014-01,JTC Belt,4.67,3
2014-01,Private Label,4.67,3
2014-01,humangear,4.67,3
2014-01,BellyLady,4.67,3
2014-01,Mud Pie,4.67,3
2014-01,BF Systems,4.67,3
2014-01,Enchantmints,4.67,3
2014-01,Authentic stud earrings,4.67,3
2014-01,Rssp,4.67,3
2014-01,Ray-Ban,4.65,17
2014-01,The Sak,4.63,8
2014-01,Timex,4.63,71
2014-01,Star,4.63,8
2014-01,Eli Fashion,4.62,8
2014-01,UGG,4.62,13
2014-01,Nine West,4.6,5
2014-01,Olympia,4.6,15
2014-01,DM Merchandising,4.6,5
2014-01,Kenneth Cole REACTION,4.6,15
2014-01,Skagen,4.6,5
2014-01,FASH Limited,4.6,10
2014-01,Columbia,4.57,7
2014-01,Bundle Monster,4.57,14
2014-01,US Toy,4.57,7
2014-01,Hunnt,4.57,7
2014-01,Armitron Sport,4.57,7
2014-01,NECA,4.57,7
2014-01,Darice,4.57,7
2014-01,Luxury Divas,4.56,36
2014-01,Love Inspired,4.56,9
2014-01,Pacsafe,4.56,9
2014-01,elope,4.55,11
2014-01,Sportty,4.55,11
2014-01,Citizen,4.53,17
2014-01,Card Guard,4.5,2
2014-01,Luvable Friends,4.5,6
2014-01,AO Eyewear,4.5,2
2014-01,Minor Details,4.5,4
2014-01,Maidenform,4.5,2
2014-01,adidas,4.5,8
2014-01,ThinkGeek,4.5,4
2014-01,Maxchic,4.5,8
2014-01,Beau Corner,4.5,2
2014-01,Household Essentials,4.5,2
2014-01,Amerileather,4.5,2
2014-01,ESS,4.5,2
2014-01,Lil Princess,4.5,2
2014-01,Pop Tease,4.5,2
2014-01,Batman,4.5,2
2014-01,Select Jewelry Displays,4.5,2
2014-01,CTM,4.5,6
2014-01,Bella,4.5,2
2014-01,L&#39;eggs,4.5,2
2014-01,WIIPU,4.5,2
2014-01,DECKY,4.5,2
2014-01,1st Birthday Decorations,4.5,2
2014-01,Wigwam,4.5,4
2014-01,Star Trek,4.5,2
2014-01,Meltonian,4.5,8
2014-01,Seven &#39;til Midnight,4.5,2
2014-01,Fine Fit,4.5,2
2014-01,QLook,4.5,2
2014-01,Bigworld jewelry,4.5,2
2014-01,JK,4.5,2
2014-01,Dockers,4.5,12
2014-01,Intimates21,4.5,6
2014-01,IDS,4.5,6
2014-01,Travelers Club Luggage,4.5,2
2014-01,Nike Golf,4.5,2
2014-01,DC Comics,4.5,2
2014-01,Rhode Island Novelty,4.47,19
2014-01,High Sierra,4.46,13
2014-01,Carhartt,4.45,77
2014-01,JewelrieShop,4.44,87
2014-01,Foot Traffic,4.44,27
2014-01,Casio,4.44,105
2014-01,Alivila.Y Fashion Lingerie,4.43,7
2014-01,Dickies,4.43,23
2014-01,AHAOMG,4.4,5
2014-01,Gerber,4.4,5
2014-01,Oakley,4.4,5
2014-01,H2W,4.38,13
2014-01,Under Armour,4.38,16
2014-01,integritycherry,4.36,11
2014-01,ChineOn,4.36,11
2014-01,Mundi,4.33,6
2014-01,TANZK Handmade,4.33,3
2014-01,Schylling,4.33,3
2014-01,SACAS,4.33,3
2014-01,niceeshop(TM),4.33,6
2014-01,iSonic,4.33,3
2014-01,Green Toys,4.33,3
2014-01,Stuhrling Original,4.33,6
2014-01,Granger,4.33,3
2014-01,Paylak,4.33,3
2014-01,Ginkgo,4.33,3
2014-01,Dr. Martens,4.33,3
2014-01,Custom Leathercraft,4.33,3
2014-01,AMC,4.33,6
2014-01,"ProSource Discounts, Inc.",4.33,6
2014-01,Army Universe,4.33,3
2014-01,Disney,4.33,3
2014-01,California Costumes,4.33,9
2014-01,Dabung,4.33,42
2014-01,180s,4.31,13
2014-01,Sloggers,4.31,29
2014-01,JanSport,4.3,10
2014-01,Totes,4.3,10
2014-01,Buxton,4.29,17
2014-01,World Traveler,4.29,7
2014-01,MapofBeauty,4.29,7
2014-01,Travelon,4.29,17
2014-01,MyGift,4.29,7
2014-01,AM Landen,4.29,7
2014-01,Sakkas,4.25,12
2014-01,Symphony Designs,4.25,4
2014-01,TOOGOO(R),4.25,4
2014-01,ENVY BODY SHOP,4.25,4
2014-01,YouYouPifa,4.25,4
2014-01,BlueTop,4.25,12
2014-01,Travelpro,4.25,4
2014-01,Bioworld,4.25,4
2014-01,Zutano,4.25,4
2014-01,Geneva,4.25,64
2014-01,Traveler&#39;s Choice,4.25,4
2014-01,HatButik.,4.25,4
2014-01,MBOX,4.24,51
2014-01,Not Mapped,4.22,15511
2014-01,SODIAL(TM),4.22,9
2014-01,Invicta,4.22,36
2014-01,Hanes,4.21,19
2014-01,Bulova,4.2,5
2014-01,World Beauty,4.2,5
2014-01,Tommy Hilfiger,4.2,20
2014-01,Jewelry King,4.2,10
2014-01,Amazon Curated Collection,4.17,6
2014-01,Port Authority,4.17,12
2014-01,Nike,4.17,6
2014-01,Ailisha,4.17,6
2014-01,ISOTONER,4.14,14
2014-01,KANO BAK,4.14,7
2014-01,Cotton Cantina,4.14,21
2014-01,1928 Jewelry,4.13,16
2014-01,akezone,4.13,8
2014-01,Pebble Technology Corp,4.13,8
2014-01,Unknown,4.13,38
2014-01,Dreamgirl,4.13,8
2014-01,Lock Laces,4.13,8
2014-01,Leg Avenue,4.13,30
2014-01,Levi&#39;s,4.11,9
2014-01,NYfashion101,4.1,10
2014-01,Vantasy,4.09,11
2014-01,Forum Novelties,4.08,13
2014-01,Elegant Moments,4.08,12
2014-01,Lewis N. Clark,4.04,26
2014-01,Samsonite,4.04,25
2014-01,Teva,4.0,1
2014-01,Urparcel,4.0,1
2014-01,Fun Express,4.0,4
2014-01,Sherpani,4.0,1
2014-01,NUWA,4.0,1
2014-01,Bravo-Fit,4.0,1
2014-01,Timberland,4.0,1
2014-01,Monkey Business Sports,4.0,1
2014-01,Jockey,4.0,2
2014-01,Vera Bradley,4.0,10
2014-01,WOW CLOTHES,4.0,2
2014-01,beltiscool,4.0,1
2014-01,Nicky&#39;s Gift,4.0,7
2014-01,Dorfman Pacific,4.0,1
2014-01,mall 4 more,4.0,1
2014-01,GURAIO,4.0,3
2014-01,Fashion Watches,4.0,3
2014-01,imixlot,4.0,3
2014-01,Timex Watch Bands,4.0,3
2014-01,MLC Eyewear,4.0,5
2014-01,LoveFifi,4.0,1
2014-01,Beverly Hills Country Club,4.0,1
2014-01,Kuldip,4.0,10
2014-01,5.11,4.0,1
2014-01,Whispering Pines Sportswear,4.0,1
2014-01,uxcell,4.0,1
2014-01,Bonamart,4.0,16
2014-01,Imixcity,4.0,1
2014-01,Ozone,4.0,3
2014-01,DM,4.0,1
2014-01,Rainkist,4.0,1
2014-01,P&amp;P Leathers.,4.0,3
2014-01,Augusta,4.0,1
2014-01,J.L. Childress,4.0,2
2014-01,VOS,4.0,1
2014-01,Ivory Falcon,4.0,1
2014-01,MaxxDry,4.0,1
2014-01,Suncloud,4.0,1
2014-01,Beistle,4.0,4
2014-01,Jerollin,4.0,1
2014-01,Funky Lil monkey,4.0,1
2014-01,ACC,4.0,2
2014-01,NEFF,4.0,6
2014-01,Ergodyne,4.0,1
2014-01,Finejo,4.0,2
2014-01,Manhattan Portage,4.0,1
2014-01,Baby Banz,4.0,1
2014-01,Mele,4.0,2
2014-01,Kingdom Hearts,4.0,1
2014-01,Jacob Alexander,4.0,2
2014-01,Gucci,4.0,1
2014-01,Tosca,4.0,3
2014-01,Sanwood,4.0,1
2014-01,Field For You,4.0,2
2014-01,manual,4.0,1
2014-01,pay4save&reg;,4.0,1
2014-01,Shoegoo,4.0,6
2014-01,BeltmastersDirect,4.0,1
2014-01,Triple Crown,4.0,1
2014-01,ANIMAL HOOD,4.0,1
2014-01,Cornerstone,4.0,1
2014-01,Mojang,4.0,2
2014-01,Rockland,4.0,9
2014-01,Tapp Collections,4.0,1
2014-01,Zanheadgear,4.0,2
2014-01,blank apparel,4.0,1
2014-01,BodyJ4You - Nose Rings,4.0,2
2014-01,Rogue,4.0,1
2014-01,Balboa Manufacturing Co./ZAN HEADGEAR,4.0,1
2014-01,CHIC&amp;COZY Fur Panda,4.0,1
2014-01,District Threads,4.0,2
2014-01,Loel&reg;,4.0,1
2014-01,LEGO,4.0,3
2014-01,Beading Station,4.0,2
2014-01,Sumdex,4.0,1
2014-01,N.Y.L.A.,4.0,2
2014-01,Cherry,4.0,1
2014-01,Gemline,4.0,2
2014-01,Shot-in,4.0,1
2014-01,Gift Warehouse,4.0,1
2014-01,HUE,4.0,2
2014-01,Jade Onlines,4.0,7
2014-01,Texcyngoods,4.0,1
2014-01,Dynarex,4.0,1
2014-01,We Love Colors,4.0,1
2014-01,Sefon,4.0,2
2014-01,Bling Jewelry,4.0,14
2014-01,FootMatters,4.0,3
2014-01,Style,4.0,1
2014-01,The Orb Factory,4.0,1
2014-01,Accoutrements,4.0,3
2014-01,Zacoo,4.0,1
2014-01,ETSYG Handmade,4.0,1
2014-01,The Cool Cube,4.0,2
2014-01,Colorful-store,4.0,1
2014-01,Yang Jewelry,4.0,10
2014-01,Choosy Shopper,4.0,1
2014-01,SBR Designs,4.0,3
2014-01,leegoal,4.0,1
2014-01,niceEshop,3.93,27
2014-01,boxed-gifts,3.93,15
2014-01,Arm2teeth,3.93,27
2014-01,Amour,3.92,25
2014-01,Generic,3.87,62
2014-01,Disguise Costumes,3.86,7
2014-01,Rubie&#39;s Costume Co,3.85,20
2014-01,GGI INTERNATIONAL,3.84,19
2014-01,K. Bell Socks,3.83,6
2014-01,Marshal,3.83,12
2014-01,Lily&#39;s Gift,3.83,6
2014-01,MG,3.83,6
2014-01,TopHeadwear,3.83,6
2014-01,DG Eyewear,3.8,5
2014-01,SEGG,3.8,5
2014-01,SODIAL,3.8,10
2014-01,Quality Brand,3.8,10
2014-01,Angelina,3.79,14
2014-01,Rothco,3.79,38
2014-01,Glove.ly,3.75,4
2014-01,McKleinUSA,3.75,4
2014-01,amjimshop,3.75,4
2014-01,Foot Petals,3.75,4
2014-01,Private Island,3.75,4
2014-01,Peacock Jewelry,3.75,4
2014-01,Ninimour,3.73,22
2014-01,Hello Kitty,3.72,29
2014-01,Pretty Necklace,3.68,28
2014-01,Yelete,3.67,3
2014-01,SOLILOR,3.67,3
2014-01,Gilbin,3.67,3
2014-01,cool2day,3.67,6
2014-01,elegantstunning,3.67,3
2014-01,Astra Depot,3.67,6
2014-01,Broner,3.67,3
2014-01,winwinzone,3.67,12
2014-01,BodyZone Apparel,3.67,3
2014-01,FACE N FACE,3.67,3
2014-01,SilverBin,3.63,16
2014-01,XOXO,3.62,13
2014-01,Zeagoo,3.6,5
2014-01,Allegra K,3.56,70
2014-01,Urban Boundaries Eyewear,3.5,2
2014-01,Apparel Force,3.5,4
2014-01,CA Fashion,3.5,8
2014-01,Maui Jim,3.5,2
2014-01,Seasonwind,3.5,2
2014-01,Dansko,3.5,2
2014-01,kate spade new york,3.5,2
2014-01,asoidchi,3.5,6
2014-01,Dysfunctional Doll,3.5,2
2014-01,Comfees,3.5,2
2014-01,Shoe GOO,3.5,2
2014-01,Authentic Pigment,3.5,2
2014-01,HEAD,3.5,2
2014-01,MyEyeglassCase,3.5,2
2014-01,Champion,3.43,7
2014-01,Braza,3.4,5
2014-01,World Pride,3.36,14
2014-01,MJ Boutique,3.33,9
2014-01,brandbuy,3.33,3
2014-01,beautyshow,3.33,3
2014-01,Angelina Hosiery,3.25,4
2014-01,Plum Feathers,3.25,4
2014-01,Flying Fisherman,3.25,4
2014-01,MOKOLO,3.23,13
2014-01,Sony,3.0,2
2014-01,GomeBuy,3.0,2
2014-01,BrazaBra,3.0,2
2014-01,Vital ID,3.0,1
2014-01,King Jewelry,3.0,2
2014-01,Fiebing Company Inc,3.0,1
2014-01,Pacific Coast Sunglasses,3.0,1
2014-01,fancasen,3.0,1
2014-01,Riot Threads,3.0,1
2014-01,Fuzzy Footies,3.0,1
2014-01,The Vatican Library Collection,3.0,1
2014-01,Greatlookz,3.0,3
2014-01,Basic Fun,3.0,2
2014-01,Escape Concepts,3.0,1
2014-01,Bags for Less,3.0,1
2014-01,SEXY SPARKLES,3.0,1
2014-01,Babysoy,3.0,1
2014-01,Fytto,3.0,1
2014-01,Cloud9Shopping,3.0,2
2014-01,Mehron,3.0,1
2014-01,X-Loop,3.0,3
2014-01,Sugarlips,3.0,2
2014-01,Chic Citizen,3.0,2
2014-01,GS Leather,3.0,1
2014-01,Roma Costume,3.0,1
2014-01,Kamik,3.0,1
2014-01,BetterLifeABC,3.0,1
2014-01,Abco Tech,3.0,2
2014-01,EnsignPeak,3.0,1
2014-01,fun,3.0,1
2014-01,VIP BOUTIQUE,3.0,1
2014-01,ShoppeWatch,3.0,1
2014-01,Herschel Supply Co.,3.0,1
2014-01,Rainkist Umbrellas,3.0,2
2014-01,Vine Branch,3.0,3
2014-01,Level 33,3.0,1
2014-01,UltraClub,3.0,1
2014-01,Earrings,3.0,2
2014-01,Personal Touch,3.0,1
2014-01,Marc by Marc Jacobs,3.0,1
2014-01,Seleny,3.0,1
2014-01,Hee Grand,3.0,2
2014-01,Minecraft,3.0,3
2014-01,Scotchgard,3.0,1
2014-01,Vega,2.75,4
2014-01,Nufoot,2.71,7
2014-01,Rabbit Rachel,2.67,3
2014-01,Invisibelt,2.67,3
2014-01,US TOY,2.67,3
2014-01,HindaWi,2.5,2
2014-01,Gem Avenue,2.5,2
2014-01,AQY,2.5,2
2014-01,UnBra,2.5,2
2014-01,Dangerous Threads,2.5,2
2014-01,PEET,2.5,2
2014-01,Lingstar,2.21,14
2014-01,Calcutta,2.0,1
2014-01,Wenger,2.0,1
2014-01,Kiva,2.0,1
2014-01,Fiebing,2.0,1
2014-01,Jobar International,2.0,2
2014-01,Maybe,2.0,1
2014-01,Julbo,2.0,1
2014-01,Tamis Place,2.0,1
2014-01,Dillon,2.0,1
2014-01,AMPM24,2.0,1
2014-01,G&amp;S,2.0,1
2014-01,NPI,2.0,1
2014-01,Eozy,2.0,2
2014-01,Ericasummit,2.0,1
2014-01,Turtle Fur,2.0,1
2014-01,Uoften,2.0,1
2014-01,biwin-novelty,2.0,1
2014-01,Voguestrap,2.0,1
2014-01,iBeauty,2.0,1
2014-01,Coool,2.0,2
2014-01,Bravofun,2.0,1
2014-01,Finished Chains by Joyful Creations,1.5,2
2014-01,Oryer,1.0,1
2014-01,KINGMAN.INC,1.0,1
2014-01,ALLUP,1.0,1
2014-01,Dickies Occupational Workwear,1.0,1
2014-01,LOCOMO Leggings,1.0,1
2014-01,Frontier Fashion,1.0,1
2014-01,Fun World Costumes,1.0,1
2014-01,Bare Escentuals,1.0,2
2014-01,Magic,1.0,2
2014-01,Crazy Girls,1.0,1
2014-01,Hero&#39;s Pride,1.0,1
2014-01,McToy,1.0,2
2013-12,Rosallini,5.0,1
2013-12,Fancy Goods,5.0,1
2013-12,Capezio,5.0,1
2013-12,Best Choice Products,5.0,1
2013-12,Kole,5.0,1
2013-12,Overland Equipment,5.0,1
2013-12,Daron,5.0,1
2013-12,KANO BAK,5.0,1
2013-12,Wholesale LOCS DG XLOOP CHOPPERS,5.0,1
2013-12,MyGift,5.0,5
2013-12,brandbuy,5.0,2
2013-12,VH Apparel - All Mixed Up,5.0,2
2013-12,Beading Station,5.0,1
2013-12,Bioworld,5.0,3
2013-12,Block Buster Costumes,5.0,1
2013-12,Edwards Gifts Online,5.0,1
2013-12,Picnic Time,5.0,1
2013-12,GomeBuy,5.0,1
2013-12,California Pak,5.0,1
2013-12,Chic &amp; Cozy,5.0,1
2013-12,Toto,5.0,1
2013-12,RG,5.0,1
2013-12,Armitron,5.0,1
2013-12,Lucky Electronics,5.0,2
2013-12,Marvel,5.0,1
2013-12,Nautica,5.0,1
2013-12,Native,5.0,1
2013-12,"US Acrylic, LLC",5.0,2
2013-12,Tommy Bahama,5.0,1
2013-12,Furniture Creations,5.0,1
2013-12,Yesurprise,5.0,1
2013-12,Mellow World,5.0,1
2013-12,Relic,5.0,1
2013-12,Nike,5.0,2
2013-12,Accessories 4 All,5.0,1
2013-12,Belts.com,5.0,3
2013-12,S-ZONE,5.0,1
2013-12,mall 4 more,5.0,2
2013-12,Shagwear,5.0,1
2013-12,Green Toys,5.0,2
2013-12,EVI,5.0,1
2013-12,Not Rated,5.0,1
2013-12,Claybox,5.0,1
2013-12,BodyZone Apparel,5.0,1
2013-12,BigbigMall,5.0,1
2013-12,Heelix,5.0,1
2013-12,Elope,5.0,2
2013-12,Leighton Umbrellas,5.0,1
2013-12,Alex Toys,5.0,2
2013-12,Beads Hunter,5.0,1
2013-12,Wolf,5.0,1
2013-12,4SGM,5.0,1
2013-12,Hollywood Fashion Tape,5.0,1
2013-12,Paylak,5.0,1
2013-12,Zcargel,5.0,1
2013-12,beatyshow,5.0,1
2013-12,Carrera,5.0,1
2013-12,Twinkle,5.0,1
2013-12,Feetures!,5.0,1
2013-12,.925 Collection,5.0,2
2013-12,Fashion Victim,5.0,1
2013-12,taylor,5.0,1
2013-12,The Vatican Library Collection,5.0,2
2013-12,Heat Holders,5.0,1
2013-12,Swiftwick,5.0,1
2013-12,worldchance,5.0,1
2013-12,Mele,5.0,1
2013-12,Baby Banz,5.0,2
2013-12,SS/Sophia,5.0,1
2013-12,BWT,5.0,2
2013-12,DM,5.0,1
2013-12,Romario Manzini,5.0,1
2013-12,Diamond Plate,5.0,1
2013-12,BodyJ4You - Tongue Rings,5.0,1
2013-12,Nike Golf,5.0,1
2013-12,Neewer,5.0,3
2013-12,BodyJ4You - Gauges Kit,5.0,1
2013-12,Pretty Polly,5.0,1
2013-12,ENVY BODY SHOP,5.0,1
2013-12,Knocker,5.0,1
2013-12,Style Vault,5.0,2
2013-12,Perry Suspenders,5.0,1
2013-12,Godinger,5.0,1
2013-12,HAZARD 4,5.0,2
2013-12,Bags for Less,5.0,1
2013-12,ISC,5.0,1
2013-12,EnsignPeak,5.0,2
2013-12,Abco Tech,5.0,1
2013-12,Sneaker Balls,5.0,1
2013-12,Dona Michi,5.0,1
2013-12,Gaiam,5.0,1
2013-12,Star Trek Shop,5.0,1
2013-12,Ozone,5.0,1
2013-12,Timberland,5.0,1
2013-12,Demdaco,5.0,8
2013-12,Level 33,5.0,1
2013-12,Elegance Silver,5.0,1
2013-12,AO Eyewear,5.0,1
2013-12,Dearfoams,5.0,2
2013-12,Fun World Costumes,5.0,1
2013-12,JP Leatherworks,5.0,1
2013-12,UnCommon Artistry,5.0,3
2013-12,Riot Threads,5.0,1
2013-12,Marvel&#39;s Classic Spider-Man,5.0,2
2013-12,Loel&reg;,5.0,1
2013-12,HOBO,5.0,3
2013-12,MICHAEL Michael Kors,5.0,1
2013-12,GS Leather,5.0,1
2013-12,Speedo,5.0,1
2013-12,Nickelodeon,5.0,2
2013-12,CHIC&amp;COZY Fur Panda,5.0,2
2013-12,AutoM,5.0,1
2013-12,Hot Buckles,5.0,1
2013-12,Basic Fun,5.0,1
2013-12,Wally Bags,5.0,1
2013-12,N.Y.L.A.,5.0,1
2013-12,Buckle Down,5.0,1
2013-12,"ProSource Discounts, Inc.",5.0,2
2013-12,Gilbin,5.0,1
2013-12,P&amp;P Leathers.,5.0,1
2013-12,Gerber,5.0,3
2013-12,Berkshire,5.0,2
2013-12,Sandpiper of California,5.0,1
2013-12,Hollywood Fashion Secrets,5.0,1
2013-12,C.N.,5.0,1
2013-12,Gootium,5.0,1
2013-12,Coquette,5.0,1
2013-12,DC Comics,5.0,1
2013-12,adidas,5.0,8
2013-12,Ear Mitts; EarMitts,5.0,1
2013-12,Granger,5.0,3
2013-12,IDS,5.0,1
2013-12,SWT,5.0,1
2013-12,Chef Works,5.0,6
2013-12,ESS,5.0,2
2013-12,Scarecrow,5.0,1
2013-12,Injinji,5.0,1
2013-12,Mr. Moustachio,5.0,2
2013-12,Bud K,5.0,1
2013-12,Gucci,5.0,1
2013-12,KS,5.0,1
2013-12,Franklin,5.0,1
2013-12,LibbySue,5.0,2
2013-12,Sofia the First,5.0,3
2013-12,SPANX,5.0,1
2013-12,Shop4Clothing365,5.0,2
2013-12,Household Essentials,5.0,4
2013-12,SXL,5.0,1
2013-12,Toysmith,5.0,1
2013-12,Hasbro,5.0,2
2013-12,Little Me,5.0,5
2013-12,DMM,5.0,1
2013-12,necklace,5.0,1
2013-12,San Diego Hat Company,5.0,1
2013-12,Cosmos,5.0,2
2013-12,elegantstunning,5.0,1
2013-12,TANZK Handmade,5.0,3
2013-12,Aeromax,5.0,1
2013-12,Mighty Bright,5.0,1
2013-12,Seasonwind,5.0,1
2013-12,Body Candy,5.0,2
2013-12,Dry77,5.0,2
2013-12,Finejo,5.0,1
2013-12,Spicy Spot,5.0,1
2013-12,SmallToys,5.0,1
2013-12,Plastics Made in U.S.A.,5.0,3
2013-12,MLC Eyewear,5.0,2
2013-12,EVS Sports,5.0,2
2013-12,London Fog,5.0,1
2013-12,Boutique Cutie,5.0,1
2013-12,Adventure Time,5.0,1
2013-12,Kenson Kids,5.0,1
2013-12,Prestige Medical,5.0,2
2013-12,Century Novelty,5.0,1
2013-12,Piercing Pros,5.0,2
2013-12,ETSYG,5.0,1
2013-12,Star Wars,5.0,3
2013-12,Funky Lil monkey,5.0,1
2013-12,TheCuteHats,5.0,1
2013-12,We Love Colors,5.0,1
2013-12,Storus Corporation,5.0,1
2013-12,MM Collections,5.0,3
2013-12,Kendall Drive,5.0,1
2013-12,Triple Crown,5.0,1
2013-12,Mehron,5.0,1
2013-12,FenyStore,5.0,1
2013-12,Ailisha,5.0,1
2013-12,NPI,5.0,1
2013-12,Earrings,5.0,1
2013-12,ShoppeWatch,5.0,1
2013-12,Dr. Martens,5.0,6
2013-12,Update International,5.0,1
2013-12,Star Trek,5.0,1
2013-12,Four Seasons,5.0,1
2013-12,Croakies,5.0,4
2013-12,Ritzy Readers,5.0,1
2013-12,Yelete,5.0,1
2013-12,Lenox,5.0,3
2013-12,HindaWi,5.0,1
2013-12,Rogue,5.0,1
2013-12,Cinema Etoile,5.0,1
2013-12,HUE,5.0,2
2013-12,"THE ICE EMPIRE JEWELRY, LLC",5.0,1
2013-12,Kingdom Hearts,5.0,1
2013-12,CLC Rain Wear,5.0,1
2013-12,KR,5.0,1
2013-12,Oulm,5.0,2
2013-12,HealthSmart,5.0,1
2013-12,outlet,5.0,1
2013-12,Minecraft,5.0,2
2013-12,Luminox,5.0,1
2013-12,Ivory Falcon,5.0,1
2013-12,Rene Rofe,5.0,3
2013-12,WIIPU,5.0,3
2013-12,Up2date Fashion,5.0,1
2013-12,Nippies by Bristols Six,5.0,1
2013-12,Julbo,5.0,1
2013-12,My Little Pony,5.0,1
2013-12,TOOGOO(R),5.0,3
2013-12,The Sak,5.0,5
2013-12,Axis,5.0,4
2013-12,Paul &amp; Taylor,5.0,2
2013-12,Coobie,5.0,2
2013-12,Minnetonka,5.0,1
2013-12,Jewlery Organiser,5.0,1
2013-12,KLOUD City,5.0,1
2013-12,Broner,5.0,1
2013-12,HJS,5.0,1
2013-12,ReliBeauty,5.0,1
